clustername	focusname	focusgroup	domain	subcellular_location	complex	focussubclass	talistnumber	representative	samesetproteins	pname	msexperiment_id	quantanalrun	msruns	mssamples	msfractions	proteinscore	msrank	mw	totalpsm	qupm	qusm	qusmsfiltered	qusmscancelled	means2i	link2fcpage	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L	ref_BC_pname	rel_fc_protein_126	rel_fc_protein_127L	rel_fc_protein_127H	rel_fc_protein_128L	rel_fc_protein_128H	rel_fc_protein_129L	rel_fc_protein_129H	rel_fc_protein_130L	rel_fc_protein_130H	rel_fc_protein_131L	ic50	ic50confidence	inhibitn	hill	ic50final	qcval	link2curve	log2_rel_fc_protein_126	log2_rel_fc_protein_127L	log2_rel_fc_protein_127H	log2_rel_fc_protein_128L	log2_rel_fc_protein_128H	log2_rel_fc_protein_129L	log2_rel_fc_protein_129H	log2_rel_fc_protein_130L	log2_rel_fc_protein_130H	log2_rel_fc_protein_131L	deltaconf_126	deltaconf_127L	deltaconf_127H	deltaconf_128L	deltaconf_128H	deltaconf_129L	deltaconf_129H	deltaconf_130L	deltaconf_130H	deltaconf_131L	fractionabundance_126	fractionabundance_127L	fractionabundance_127H	fractionabundance_128L	fractionabundance_128H	fractionabundance_129L	fractionabundance_129H	fractionabundance_130L	fractionabundance_130H	fractionabundance_131L	ms1seqs	ms1intensity	ms1maxminusmin	
PSMC3	n/d	n/d	AAA	n/d	DSS1*	n/d	0	IPI00018398.4	 	P0140703A	46381	QV1_46381	R1	s01	F1	208	1	49204	6	2	2	4	0	0.9855	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=32186&representative=IPI00018398.4	3503325.549	3315698.555	4244998.437	3353840.608	3001514.912	3133112.378	60816.165	71920.164	0.0	0.0	P0140703A	1.0	0.946443	1.211705	0.957331	0.856762	0.894325	0.01736	0.020529	0.0	0.0	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0794124733678	0.277038505048	-0.0629102678825	-0.223033601292	-0.161128889113	-5.84808924199	-5.60619283657	n/d	n/d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.9363652054	16.0293072548	20.5218849404	16.2136999783	14.5104278801	15.146618469	0.294007726781	0.347688545099	0.0	0.0	2	5.1021	1.4179	
CTBP1	CTBP1	OXIDOREDUCTASE	n/d	n/d	BH110*, CTBP*, LSD1*	C1 alcohol dehydrogenase	0	IPI00012835.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	35	2	47535	1	1	1	0	0	0.757	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1162686&representative=IPI00012835.1	739268.489	403491.618	687486.914	781564.678	539828.956	706393.765	332205.46	124060.517	0.0	0.0	P0140703A	1.0	0.545798	0.929956	1.057214	0.73022	0.955531	0.449371	0.167815	0.0	0.0	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.873560986819	-0.104765636821	0.0802674348943	-0.45359691159	-0.0656254160114	-1.15402107118	-2.57505641929	n/d	n/d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.1353040116	9.35242289296	15.9350729142	18.1156759169	12.5125491117	16.373309691	7.70010035071	2.875565111	0.0	0.0	1	4.86	n/d	
GMPS	"guanine 5""-monophosphate synthetase"	PROTEASE	n/d	n/d	n/d	Cysteine	0	IPI00029079.5	 	P0140703A	46381	QV1_46381	R1	s01	F1	140	1	76715	3	2	2	1	0	0.7155	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1151057&representative=IPI00029079.5	59802970.13	65453710.28	80756748.363	77689250.538	60562643.203	65622818.298	3534700.624	4804114.62	3979583.379	3656509.517	P0140703A	1.0	1.094489	1.35038	1.299087	1.012703	1.097317	0.059106	0.080332	0.066545	0.061143	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.130257454998	0.433365442071	0.377498051468	0.0182111304547	0.133980360985	-4.0805516003	-3.6378813945	-3.90952591952	-4.03166884954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0427703876	15.3696617824	18.9630794599	18.2427779844	14.2211547473	15.4093712661	0.83000876284	1.12808909621	0.934474918355	0.858611594971	2	6.5653	0.4006	
EIF4G3	n/d	n/d	eIF5C, MIF4G, MA3	n/d	n/d	n/d	0	IPI00646377.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	250	1	176652	6	2	2	4	0	0.67	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1148332&representative=IPI00646377.1	2202351.216	2287623.5	2421217.677	2663104.847	1002187.999	863040.355	34994.462	264882.467	147742.145	0.0	P0140703A	1.0	1.038719	1.099379	1.20921	0.455054	0.391872	0.01589	0.120273	0.067084	0.0	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0548054211943	0.136688826834	0.274064815017	-1.13589033879	-1.35154560157	-5.97573706509	-3.05561528561	-3.89788747511	n/d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.5271676042	19.2445163569	20.368370577	22.4032340935	8.43085557542	7.26028309661	0.294389131935	2.22831028307	1.2428732814	0.0	2	4.9517	0.2716	
DECR1	DECR1	OXIDOREDUCTASE	n/d	n/d	n/d	C3 dehydrogenase	0	IPI00003482.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	89	1	36068	2	2	2	0	0	0.892	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=9304&representative=IPI00003482.1	27992873.876	28207931.682	33024963.192	25927233.276	35591638.776	30886835.236	19955366.013	19053344.726	4094665.256	4682492.776	P0140703A	1.0	1.007683	1.179763	0.926208	1.271454	1.103382	0.712873	0.68065	0.146275	0.167274	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.011041862791	0.238497068853	-0.110591876703	0.346479267634	0.141932350399	-0.488283014838	-0.555014960478	-2.77324487673	-2.57971487537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.201725157	12.2954660231	14.3951466353	11.3013396165	15.5139267284	13.4631648107	8.69828130459	8.30510210196	1.78481067306	2.04103694945	2	6.2652	0.5528	
CTSC	dipeptidyl-peptidase I	PROTEASE	Pept_C1	n/d	n/d	Cysteine	0	IPI00022810.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	295	1	51842	9	5	5	4	0	0.9492	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1159032&representative=IPI00022810.1	30938430.17	32304254.534	38178622.592	35166201.65	53171501.388	36863571.053	149406682.053	166336175.779	416253638.906	379996626.64	P0140703A	1.0	1.040285	1.231982	1.135728	1.72101	1.18954	4.829162	5.364657	13.418788	12.261298	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0569788281346	0.300981177542	0.183617359457	0.783255480242	0.250403785282	2.27177286125	2.42348593236	3.74618246647	3.61603980793	0.0	0.251	0.286	0.258	0.34	0.192	1.829	2.391	5.088	4.423	2.3112256983	2.41325829504	2.85209731636	2.62705730441	3.97212592073	2.75385765472	11.1612826236	12.4259841855	31.0958281323	28.387282869	5	7.3113	0.7366	
HMGCR	ALOX15, HMGCR	OXIDOREDUCTASE	n/d	transmembrane	n/d	C13 single donor oxygenase, C1 alcohol dehydrogenase	0	IPI00021770.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	89	2	97476	1	1	1	0	0	1.0	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=27219&representative=IPI00021770.1	2748925.547	2688232.969	2982883.507	2359152.994	1971943.156	2644665.869	294865.134	144966.917	0.0	0.0	P0140703A	1.0	0.977921	1.085109	0.858209	0.717351	0.962073	0.107266	0.052736	0.0	0.0	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0322101711328	0.117839969731	-0.220599064242	-0.479248892206	-0.055781728187	-3.22073523598	-4.24506804214	n/d	n/d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.3591103689	16.9758445648	18.8365247186	14.8977469559	12.4525667578	16.7007239461	1.8620352998	0.915447388085	0.0	0.0	1	5.1406	n/d	
ECHDC1	n/d	n/d	ECH	n/d	n/d	n/d	0	IPI00513761.2	 	P0140703A	46381	QV1_46381	R1	s01	F1	329	1	37789	6	6	6	0	0	0.752333333333	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1160366&representative=IPI00513761.2	89975679.764	100339259.621	123204083.169	119563967.927	111423892.854	116089656.144	56939959.171	53134525.949	54832292.908	44510762.712	P0140703A	1.0	1.115182	1.370389	1.328848	1.240199	1.292617	0.632837	0.588911	0.608151	0.493549	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.157279180164	0.454585476186	0.410176091681	0.310571631321	0.370294870622	-0.660094142744	-0.763878473668	-0.717498514798	-1.018734771	0.0	0.105	0.147	0.136	0.127	0.135	0.094	0.154	0.091	0.091	10.3418647824	11.5330615794	14.1611596835	13.7427624041	12.8071367335	13.3434226852	6.54471697247	6.10731793394	6.30246040319	5.11609682234	6	6.8169	0.2445	
C1ORF162	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00168713.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	100	2	16886	1	1	1	0	0	1.0	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=22051&representative=IPI00168713.1	57594382.5	60527092.5	60003973.988	59445230.178	53902900.429	59550115.59	18701171.682	18253993.268	15455871.263	15007584.589	P0140703A	1.0	1.05092	1.041837	1.032136	0.935906	1.033957	0.324705	0.316941	0.268357	0.260574	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.071652850084	0.0591295792608	0.0456330808371	-0.0955644583949	0.0481761883833	-1.62279849462	-1.65771379373	-1.89777457408	-1.9402349555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.7639957288	14.4648593576	14.3398436763	14.2063142055	12.8817995622	14.2313798855	4.4692352966	4.36236789889	3.69366831998	3.58653606856	1	6.2371	n/d	
CSF2RA	n/d	n/d	IL6Ra-bind, FN_III-like, FN3	transmembrane	n/d	n/d	0	IPI00855945.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	332	1	49944	8	4	4	4	0	0.892	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=12846&representative=IPI00855945.1	78726597.924	77505334.737	73639377.853	74625751.347	64575712.92	66295080.861	11889479.78	11741399.381	10169380.53	9277646.335	P0140703A	1.0	0.984487	0.935381	0.94791	0.820253	0.842093	0.151022	0.149141	0.129173	0.117846	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0225559392017	-0.0963739706892	-0.0771780069848	-0.285859129609	-0.247948522843	-2.72716936667	-2.74525117486	-2.95262354836	-3.08502530429	0.0	0.059	0.106	0.034	0.085	0.034	0.071	0.105	0.094	0.07	16.4546546822	16.1993983324	15.3913742691	15.597536299	13.4969766886	13.8563419665	2.48502144497	2.45407114488	2.1255033161	1.93912185629	4	7.0168	0.9149	
SEC31A	n/d	n/d	WD40	n/d	n/d	n/d	0	IPI00852741.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	216	1	134499	8	6	6	2	0	0.714166666667	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=27516&representative=IPI00852741.1	94442872.945	115949329.629	140385131.955	128827405.605	65756784.852	80886465.704	13272479.139	19279177.104	16406080.414	15772396.344	P0140703A	1.0	1.226334	1.485429	1.359881	0.700889	0.861104	0.137105	0.203967	0.174313	0.167005	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.294351959876	0.570879649404	0.443480410136	-0.512742112605	-0.215740604973	-2.86664691003	-2.29359233871	-2.5202479274	-2.58203679837	0.0	0.145	0.286	0.243	0.214	0.295	0.167	0.232	0.167	0.152	13.6679975396	16.7804631802	20.3168706999	18.6442090115	9.51647853925	11.7060819917	1.92082479661	2.79012843432	2.3743270375	2.28261876943	5	6.4658	0.4104	
PCBP1	n/d	n/d	KH	n/d	n/d	n/d	0	IPI00016610.2	 	P0140703A	46381	QV1_46381	R1	s01	F1	444	1	37498	6	4	4	2	0	0.879	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1161618&representative=IPI00016610.2	104324236.153	111159160.599	140792809.799	120385429.16	92910396.478	92955681.42	2272934.586	3528417.36	2703441.368	2956931.889	P0140703A	1.0	1.065516	1.34957	1.153955	0.890593	0.891027	0.021787	0.033822	0.025914	0.028344	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0915522570787	0.43249980899	0.206586965281	-0.167161822546	-0.166458945771	-5.52038863412	-4.88589421646	-5.2701244674	-5.14081281921	0.0	0.06	0.102	0.115	0.094	0.096	0.04	0.055	0.042	0.054	15.4786158574	16.4927154934	20.8894682456	17.8616195192	13.7851412986	13.791860238	0.337235935033	0.52351226248	0.4011103457	0.438720804619	4	6.4045	0.4027	
ZDHHC5	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00328272.2	 	P0140703A	46381	QV1_46381	R1	s01	F1	70	2	77545	2	1	1	1	0	0.809	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=42044&representative=IPI00328272.2	10815000.437	10743825.598	12391683.873	10820526.195	9674217.838	9003999.139	8464699.728	8852915.075	6303295.4	4375557.991	P0140703A	1.0	0.993419	1.145787	1.000511	0.894518	0.832547	0.782681	0.818577	0.582829	0.404582	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.00952575505439	0.196338874283	0.000737028871051	-0.160817581588	-0.264396375553	-0.35350367178	-0.288809963719	-0.778855431083	-1.30549595959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.8266883199	11.7488554394	13.5508624136	11.8327309843	10.5791913533	9.84627712873	9.25652902079	9.68105992458	6.89293639132	4.78486902399	1	6.1337	n/d	
SEPT7	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00033025.8	 	P0140703A	46381	QV1_46381	R1	s01	F1	85	1	50809	2	2	2	0	0	0.8185	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1157499&representative=IPI00033025.8	49459754.877	47915281.476	60271635.719	48530489.36	50278379.372	46734619.958	18948336.871	18115059.515	21256608.12	19594464.957	P0140703A	1.0	0.968773	1.2186	0.981212	1.016551	0.944902	0.383106	0.366259	0.429776	0.39617	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0457694376471	0.285224645468	-0.0273632170511	0.0236825964924	-0.0817633861309	-1.38418447424	-1.4490638839	-1.21834317435	-1.3358084587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.9779989416	12.5727366387	15.8149838493	12.734164193	13.1928020246	12.2629368031	4.97195136669	4.75330344433	5.57763050726	5.14149223152	2	6.5469	0.5679	
ALCAM	n/d	n/d	IG_like, IG	transmembrane	n/d	n/d	0	IPI00015102.2	 	P0140703A	46381	QV1_46381	R1	s01	F1	1534	1	65102	45	26	39	5	0	0.885076923077	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=39820&representative=IPI00015102.2	1436031670.05	1509618710.19	1485849127.12	1581128254.1	1326567525.41	1373395230.65	650922615.169	650204860.899	485417892.946	453591842.284	P0140703A	1.0	1.051413	1.034393	1.100507	0.924605	0.956947	0.453281	0.453141	0.337825	0.315974	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0723294780665	0.0487844172103	0.138168321816	-0.113090930609	-0.06348907086	-1.14152240527	-1.14196806371	-1.56565199931	-1.66212224413	0.0	0.059	0.096	0.086	0.083	0.098	0.059	0.069	0.071	0.069	13.1111783804	13.7830387787	13.566019022	14.4359313337	12.1117547908	12.5392985625	5.94301831731	5.93646511625	4.43193608902	4.14135960935	26	8.88	0.2003	
CDC2L6	CDK11	KINASE	S_TKc	n/d	MED*, Mediator	CMGC	0	IPI00250316.1	IPI00909706.1	P0140703A	46381	QV1_46381	R1	s01	F1	37	2	56802	1	1	1	0	0	0.656	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1156274&representative=IPI00250316.1	1673873.705	1700785.694	1996940.95	1609004.957	314264.89	648276.128	171186.724	337644.165	0.0	161955.309	P0140703A	1.0	1.016078	1.193006	0.961246	0.187747	0.387291	0.10227	0.201714	0.0	0.096755	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0230111559426	0.254601298816	-0.0570224052378	-2.41313823972	-1.36851011897	-3.28954508958	-2.30961687693	n/d	-3.36951997256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.4321664434	19.7445904023	23.1826862458	18.6790986915	3.64833238706	7.52590209343	1.98732371728	3.9197447175	0.0	1.88015530173	1	5.1336	n/d	
FBXO30	n/d	n/d	FBOX	n/d	n/d	n/d	0	IPI00290571.3	 	P0140703A	46381	QV1_46381	R1	s01	F1	34	2	82304	1	1	1	0	0	0.688	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=21045&representative=IPI00290571.3	1033679.582	950121.588	1099766.122	1182078.295	1102320.843	1155319.536	167725.8	199550.826	57308.649	332834.589	P0140703A	1.0	0.919165	1.063933	1.143564	1.066405	1.117677	0.162261	0.193049	0.055441	0.32199	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.121604230854	0.0894073015804	0.193537108993	0.0927554498478	0.160503320716	-2.62361181015	-2.37296101379	-4.1729029099	-1.63491221144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.1975188414	13.0498554699	15.1052129791	16.2357650838	15.1403018984	15.8682353466	2.30370246946	2.74081703971	0.787130401064	4.57146047061	1	5.0495	n/d	
TMEM165	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00307572.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	49	1	34906	3	2	3	0	0	0.946	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=31737&representative=IPI00307572.1	5408310.792	6887509.643	7670652.759	5236691.088	11339920.866	7793420.294	58329157.468	69312359.086	93314082.141	87188805.237	P0140703A	1.0	1.273505	1.418308	0.968267	2.096758	1.441008	10.785097	12.815898	17.253831	16.121264	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.348804623892	0.504170862494	-0.0465231688115	1.06816036055	0.527078344901	3.43096724689	3.67986266558	4.10884482496	4.01089295879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.53435566244	1.95400926967	2.17618956233	1.4856665847	3.21717306226	2.21101911813	16.5481749271	19.6641455587	26.4735137874	24.7357524672	2	7.6623	1.1967	
EXOC2	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00783559.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	31	2	104066	1	1	1	0	0	0.913	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1149822&representative=IPI00783559.1	1449760.193	1921520.282	1957324.88	1399809.993	1355338.632	1520858.528	0.0	16404.28	0.0	0.0	P0140703A	1.0	1.325406	1.350103	0.965546	0.934871	1.049041	0.0	0.011315	0.0	0.0	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.406434355499	0.433069475366	-0.0505831020076	-0.0971607892453	0.069071064322	n/d	-6.46561960517	n/d	n/d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0686795891	19.9721123488	20.3442621828	14.5495016155	14.0872702113	15.8076694128	0.0	0.170504639598	0.0	0.0	1	5.4077	n/d	
KIAA1219	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00409601.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	62	2	166799	1	1	1	0	0	1.0	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1148800&representative=IPI00409601.1	1061497.617	1234586.836	1757578.144	1798090.175	1225228.76	1131718.966	0.0	0.0	0.0	0.0	P0140703A	1.0	1.163061	1.655753	1.693918	1.154245	1.066153	0.0	0.0	0.0	0.0	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.217926764988	0.727487472201	0.760364037683	0.206949482883	0.0924144892249	n/d	n/d	n/d	n/d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.9313722344	15.03997906	21.4111617841	21.9046872941	14.9259771422	13.7868224852	0.0	0.0	0.0	0.0	1	4.7181	n/d	
PDLIM5	n/d	n/d	PDZ, LIM_DOMAIN_2, LIM_DOMAIN_1, LIM	n/d	n/d	n/d	0	IPI00007935.5	 	P0140703A	46381	QV1_46381	R1	s01	F1	44	2	64002	1	1	1	0	0	0.739	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1154366&representative=IPI00007935.5	738180.354	1266560.512	1264936.636	1106852.171	958245.851	868139.271	61755.699	0.0	73396.315	37892.049	P0140703A	1.0	1.715787	1.713588	1.499433	1.298119	1.176053	0.083659	0.0	0.099429	0.051332	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.77887046594	0.777020282259	0.584417058901	0.376422642844	0.233953078129	-3.57933543664	n/d	-3.33018949237	-4.28399771777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.5775583005	19.8646280537	19.8391593197	17.3597759278	15.0290469613	13.615822974	0.968571165143	0.0	1.15114160293	0.594295694874	1	4.8937	n/d	
PI4KA	PIK4Ca	KINASE	n/d	n/d	n/d	Lipid Kinase	0	IPI00887274.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	38	2	227888	1	1	1	0	0	0.645	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1148010&representative=IPI00887274.1	75070550.93	92098552.642	99597272.33	93840669.943	66259342.3	73575512.867	2922036.776	2117953.825	0.0	658609.2	P0140703A	1.0	1.226827	1.326716	1.250033	0.882628	0.980085	0.038924	0.028213	0.0	0.008773	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.294931822889	0.407859577007	0.321966181534	-0.180122579592	-0.0290212193731	-4.6831962144	-5.14749610822	n/d	-6.83271401611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.8319588749	18.1962424453	19.6777914769	18.5404388292	13.0910966804	14.5365788252	0.577317320251	0.418451758276	0.0	0.130123789529	1	6.8221	n/d	
NFAM1	n/d	n/d	IG	transmembrane	n/d	n/d	0	IPI00879030.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	116	1	31662	4	3	3	1	0	0.811333333333	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1166446&representative=IPI00879030.1	49419371.213	50059340.561	58064321.919	54116148.477	48475371.423	50930491.985	25105173.129	24198009.105	21230847.219	19287841.385	P0140703A	1.0	1.01295	1.17493	1.095039	0.980898	1.030577	0.508003	0.489646	0.429606	0.390289	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.018562963347	0.23257480644	0.13098225257	-0.0278249712308	0.0434523004794	-0.977091078062	-1.0301889959	-1.21891395233	-1.35738529281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.3275091277	12.4871475	14.4839653132	13.4991056732	12.0920313031	12.7044535253	6.26240770176	6.03611844491	5.29596909992	4.81129231092	3	6.878	0.5615	
PBXIP1	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00332106.2	 	P0140703A	46381	QV1_46381	R1	s01	F1	125	1	80643	2	2	2	0	0	0.902	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1152944&representative=IPI00332106.2	4257336.086	4142002.797	5245722.875	4225611.252	3907456.177	3550743.385	2504454.683	2471641.114	2573651.865	2496186.805	P0140703A	1.0	0.97291	1.232161	0.992548	0.917817	0.834029	0.588268	0.58056	0.604522	0.586326	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0396217416375	0.301190777726	-0.010791221662	-0.123721565988	-0.261830546435	-0.765454534749	-0.784482919736	-0.726133251338	-0.770225061964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0349379752	11.7089056979	14.8289794746	11.9452559765	11.0458727667	10.0374918825	7.07976917086	6.98700945923	7.27538064635	7.05639695009	2	6.1482	0.6905	
IL6R	n/d	n/d	IGc2, FN3	transmembrane	n/d	n/d	0	IPI00031171.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	216	1	51548	5	4	4	1	0	0.88475	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1162257&representative=IPI00031171.1	133987596.266	140667980.686	138614482.434	149429777.66	113785446.36	123617581.478	27984556.938	26290446.768	23034984.313	21465772.322	P0140703A	1.0	1.049858	1.034532	1.115251	0.849224	0.922605	0.206441	0.196216	0.171919	0.160207	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0701942073679	0.0489782711305	0.157368441718	-0.235782950927	-0.116214983867	-2.27619857072	-2.34948540716	-2.5401990987	-2.64199090941	0.0	0.095	0.111	0.041	0.063	0.068	0.111	0.14	0.109	0.095	14.9060832582	15.6492741888	15.4208230727	16.624021694	12.6585996337	13.7524219632	3.11327426781	2.92480497703	2.56263567367	2.38806127097	4	7.1591	0.469	
CES1	liver carboxylesterase	PROTEASE	n/d	n/d	n/d	Serine	0	IPI00607801.2	 	P0140703A	46381	QV1_46381	R1	s01	F1	1356	1	62592	25	21	22	3	0	0.878454545455	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1153334&representative=IPI00607801.2	993463501.549	1040345575.24	1224958014.47	973875022.796	1325454590.37	1023088829.64	193257736.434	188742708.863	112400235.344	139351000.615	P0140703A	1.0	1.046989	1.231914	0.980113	1.330948	1.027725	0.194605	0.189534	0.112939	0.140013	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0662462849346	0.300901544909	-0.0289800036784	0.412454206406	0.0394542779445	-2.36137931703	-2.39947142205	-3.14638433251	-2.8363673094	0.0	0.057	0.074	0.058	0.142	0.099	0.03	0.037	0.05	0.053	13.7695377229	14.4193295685	16.9780828012	13.4980387733	18.3709788569	14.180148754	2.67857821443	2.61599932515	1.55788237638	1.93142360711	21	7.7337	0.4274	
